Team,1896,1900,1904,1906,1908,1912,1920,1924,1928,1932,1936,1948,1952,1956,1960,1964,1968,1972,1976,1980,1984,1988,1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016
Australasia,0.0,0.0,0.0,0.0,48.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,4.0,5.0,6.0,10.0,0.0,0.0,29.0,61.0,29.0,20.0,42.0,101.0,154.0,419.0,308.0,396.0,231.0,278.0,293.0,209.0,357.0,371.0,431.0,47.0,542.0,34.0,762.0,41.0,585.0,45.0,559.0,44.0,506.0,84.0,510.0
Australia-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,12.0,0.0,8.0,0.0,4.0,3.0,4.0,0.0,4.0
Australia-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,12.0,0.0,8.0,0.0,4.0,2.0,4.0,0.0,4.0
Australia-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia/Great Britain,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,8.0,24.0,6.0,100.0,13.0,127.0,0.0,60.0,147.0,45.0,418.0,316.0,298.0,128.0,233.0,176.0,155.0,195.0,172.0,142.0,219.0,233.0,236.0,118.0,88.0,146.0,114.0,144.0,88.0,124.0,89.0,124.0,90.0,209.0,81.0
Austria-1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,2.0,6.0,8.0,0.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0
Austria-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,2.0,6.0,8.0,0.0,10.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,6.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0
Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,32.0,4.0,37.0,2.0,44.0,4.0,59.0,4.0,69.0
"BLO Polo Club, Rugby",0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Babe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
